Customer Name,Age,Gender,City,Occupation,Order Time,Restaurant,Food Item,No. of Items,Delivery Time (min),Total Bill ($),Delivery Tip ($),Payment Method,Coupon Applied,Order Status,Feedback Rating,Device Used,Customer Tier,Order Delay (min),Delivery Agent Rating
Jessica,18,Female,San Diego,Doctor,30:18.0,KFC,Burger,2,16,22.27,4.86,Debit Card,No,Delivered,3,Mobile App,Regular,4,5
Chris,18,Female,New York,Student,34:18.0,Burger King,Sandwich,1,13,15.85,2.07,Credit Card,Yes,Delayed,5,Mobile App,Regular,0,4
Michael,18,Female,San Diego,Designer,22:18.0,Chipotle,Sushi,1,35,40.44,3.15,Credit Card,No,Delayed,4,Mobile App,Regular,0,4
John,18,Female,Phoenix,Designer,42:18.0,McDonald's,Burger,1,34,23.89,1.3,UPI,No,Delivered,4,Desktop Site,Regular,5,5
Laura,18,Female,Chicago,Designer,38:18.0,McDonald's,Sandwich,5,34,37.52,0,Credit Card,No,Delivered,4,Mobile App,Gold,4,5
David,18,Female,Phoenix,Designer,13:18.0,Burger King,Pizza,1,20,36.86,3.95,Credit Card,Yes,Cancelled,5,Mobile App,Regular,1,4
Laura,18,Female,New York,Teacher,44:18.0,McDonald's,Salad,5,29,22.01,3.29,Debit Card,Yes,Delivered,3,Mobile App,Regular,8,2
Chris,18,Male,Phoenix,Driver,12:18.0,KFC,Pasta,4,26,46.76,2.05,Wallet,Yes,Delivered,5,Mobile App,Regular,5,5
Sarah,18,Female,Los Angeles,Salesperson,09:18.0,Wendy's,Ramen,1,24,42.34,8.37,Cash,No,Delivered,3,Mobile App,Regular,7,4
Ashley,18,Female,Los Angeles,Doctor,57:18.0,Subway,Pizza,5,26,30.06,4.4,Credit Card,Yes,Delivered,5,Desktop Site,Silver,0,4
Chris,18,Male,Phoenix,Student,20:18.0,Wendy's,Sandwich,1,38,9.81,2.1,Credit Card,Yes,Delivered,5,Mobile App,Gold,7,4
Laura,18,Female,New York,Designer,56:18.0,McDonald's,Burger,4,26,29.97,0,Credit Card,No,Delivered,4,Mobile App,Regular,15,4
John,18,Male,Los Angeles,Salesperson,32:18.0,Burger King,Pizza,4,21,5.06,2.95,Credit Card,No,Delayed,5,Mobile App,Gold,5,3
Michael,18,Male,Houston,Engineer,19:18.0,McDonald's,Burger,2,41,28.7,2.21,UPI,No,Delivered,3,Mobile App,Regular,13,5
John,18,Female,Houston,Engineer,53:18.0,McDonald's,Burger,2,45,12.14,2.16,Wallet,No,Delivered,3,Mobile App,Regular,5,5
John,18,Female,San Diego,Designer,53:18.0,Chipotle,Pizza,2,30,40.04,8.73,Wallet,No,Delivered,5,Mobile App,Regular,6,4
Ashley,18,Female,New York,Doctor,38:18.0,KFC,Sandwich,5,43,12.52,0.39,Credit Card,Yes,Delivered,4,Mobile App,Platinum,5,4
Emily,18,Female,San Diego,Salesperson,17:18.0,McDonald's,Sushi,4,27,25.46,3.3,Debit Card,No,Delivered,4,Mobile App,Gold,10,4
Emily,18,Female,Dallas,Designer,25:18.0,McDonald's,Burger,1,27,11.1,4.72,Debit Card,No,Cancelled,4,Mobile App,Gold,4,3
David,18,Female,Los Angeles,Salesperson,50:18.0,Chipotle,Pasta,3,28,3.23,2.94,Credit Card,No,Delivered,4,Mobile App,Regular,6,4
David,18,Female,San Jose,Salesperson,07:18.0,Chipotle,Burger,5,29,25.26,4.62,Credit Card,No,Delivered,1,Mobile App,Gold,3,4
Jessica,18,Female,Houston,Engineer,28:18.0,KFC,Pizza,2,24,54.18,1.72,Credit Card,No,Delivered,4,Mobile App,Silver,16,5
Ashley,18,Female,San Diego,Designer,57:18.0,McDonald's,Pizza,1,12,18.94,1.04,Wallet,Yes,Delivered,4,Mobile App,Gold,0,4
Daniel,18,Male,New York,Driver,01:18.0,Burger King,Pizza,3,24,31.48,9.74,Credit Card,No,Delivered,4,Mobile App,Silver,6,2
Daniel,18,Male,New York,Teacher,22:18.0,Subway,Sandwich,1,23,28.02,2.3,Credit Card,No,Delivered,3,Mobile App,Silver,8,3
Jessica,18,Female,New York,Student,34:18.0,Subway,Sandwich,5,50,34.63,2.41,Credit Card,Yes,Delivered,4,Mobile App,Regular,10,3
Sarah,18,Female,San Jose,Engineer,41:18.0,Wendy's,Burger,1,30,32.11,6.73,Credit Card,No,Delivered,4,Mobile App,Regular,6,4
Jessica,18,Female,New York,Salesperson,21:18.0,KFC,Pizza,5,18,25.43,2.52,Debit Card,No,Delivered,5,Mobile App,Regular,6,4
Laura,18,Female,San Jose,Salesperson,42:18.0,McDonald's,Sushi,1,29,30.2,2.96,Credit Card,No,Delivered,5,Desktop Site,Gold,14,5
John,18,Male,Los Angeles,Student,40:18.0,McDonald's,Sushi,3,33,42.22,0.01,Credit Card,Yes,Delivered,3,Mobile App,Regular,16,4
Daniel,18,Female,San Jose,Salesperson,54:18.0,Taco Bell,Pasta,1,30,45.21,2.72,Credit Card,No,Delivered,5,Mobile App,Regular,13,1
Michael,18,Female,Dallas,Doctor,50:18.0,Chipotle,Pizza,4,40,16.59,0.81,Debit Card,Yes,Delivered,4,Mobile App,Regular,11,2
John,18,Male,Chicago,Doctor,06:18.0,KFC,Burger,3,33,20.39,4.16,Credit Card,No,Delivered,4,Mobile App,Silver,5,4
Chris,18,Male,Chicago,Student,27:18.0,Chipotle,Burger,5,31,36.28,5.07,Credit Card,No,Delivered,3,Mobile App,Silver,0,4
Ashley,18,Male,Dallas,Doctor,32:18.0,KFC,Tacos,4,46,16.65,4.18,Credit Card,No,Delivered,4,Mobile App,Regular,7,4
Ashley,18,Male,New York,Engineer,07:18.0,Taco Bell,Sushi,1,31,34.8,3.66,Debit Card,Yes,Delivered,3,Mobile App,Gold,0,3
Michael,18,Male,Dallas,Engineer,31:18.0,Wendy's,Pasta,3,22,37.85,1.26,Credit Card,No,Delivered,4,Mobile App,Silver,6,3
Ashley,18,Male,Dallas,Salesperson,41:18.0,Burger King,Sandwich,5,37,39.5,4.52,UPI,No,Delivered,3,Desktop Site,Regular,1,4
Chris,18,Male,San Diego,Doctor,33:18.0,Panda Express,Burger,2,32,20.52,0,Credit Card,No,Delivered,3,Mobile App,Regular,14,4
Jessica,18,Female,New York,Student,00:18.0,Burger King,Pizza,2,32,0.51,0.7,Debit Card,No,Delivered,3,Mobile App,Gold,12,4
Chris,18,Male,San Jose,Doctor,48:18.0,Chipotle,Pizza,3,24,26.73,3.88,Credit Card,No,Delivered,3,Mobile App,Silver,11,4
Emily,18,Female,Los Angeles,Salesperson,29:18.0,Chipotle,Burger,1,29,43.67,3.75,Cash,No,Delivered,4,Mobile App,Regular,0,4
John,18,Male,San Diego,Student,18:18.0,Panda Express,Sushi,4,31,17.92,2.19,Credit Card,Yes,Delivered,3,Mobile App,Silver,3,2
Sarah,18,Female,New York,Teacher,27:18.0,Subway,Sushi,3,32,19.96,0.81,Credit Card,Yes,Delivered,4,Mobile App,Silver,6,4
Jessica,18,Female,Los Angeles,Designer,22:18.0,Chipotle,Sandwich,5,22,28.36,7.13,Wallet,No,Delivered,3,Mobile App,Silver,0,4
Emily,18,Female,Dallas,Doctor,29:18.0,Wendy's,Burger,3,57,33.88,0.34,Credit Card,No,Cancelled,4,Mobile App,Regular,0,5
Sarah,18,Female,Phoenix,Doctor,05:18.0,Burger King,Pizza,4,34,33.09,3.64,UPI,No,Delivered,4,Mobile App,Regular,0,2
Jessica,18,Female,San Diego,Designer,10:18.0,Wendy's,Salad,2,17,21.32,0.69,Wallet,No,Delivered,2,Mobile App,Regular,2,4
Ashley,18,Male,Phoenix,Teacher,04:18.0,McDonald's,Sandwich,3,31,31.9,1.62,UPI,No,Delivered,4,Mobile App,Regular,13,3
Jessica,18,Female,Houston,Student,04:18.0,Burger King,Pizza,3,54,22.56,7.04,Cash,No,Delivered,5,Mobile App,Silver,9,2
John,18,Female,New York,Teacher,59:18.0,McDonald's,Pizza,4,34,24.57,6.9,Debit Card,Yes,Delivered,4,Mobile App,Regular,9,3
Jessica,18,Female,Chicago,Engineer,17:18.0,McDonald's,Salad,4,32,6.06,1.45,Debit Card,Yes,Delivered,3,Mobile App,Gold,1,4
Michael,18,Male,Houston,Driver,00:18.0,Chipotle,Sushi,4,6,38.48,0.45,Credit Card,No,Delivered,5,Mobile App,Silver,8,4
Daniel,18,Female,Chicago,Doctor,40:18.0,McDonald's,Sushi,3,20,10.87,5.63,Debit Card,No,Delivered,4,Mobile App,Regular,11,3
Laura,18,Female,Dallas,Student,58:18.0,McDonald's,Pizza,4,18,24.08,8.22,Credit Card,No,Delivered,4,Mobile App,Silver,0,4
Daniel,18,Female,Houston,Salesperson,27:18.0,Wendy's,Sushi,4,58,27.29,5.06,Credit Card,No,Delivered,1,Mobile App,Regular,7,4
Sarah,18,Female,Los Angeles,Doctor,03:18.0,McDonald's,Ramen,5,13,10.01,7.61,Credit Card,No,Delivered,3,Mobile App,Silver,6,3
Ashley,18,Female,Chicago,Doctor,04:18.0,McDonald's,Pizza,1,24,30.18,2.3,Credit Card,Yes,Cancelled,5,Mobile App,Silver,16,4
Michael,18,Male,Houston,Student,45:18.0,Chipotle,Pizza,2,35,36.02,0,Credit Card,No,Delivered,3,Mobile App,Regular,13,1
Sarah,18,Female,San Diego,Designer,52:18.0,McDonald's,Pasta,3,32,17.66,6.72,Debit Card,Yes,Delivered,3,Mobile App,Silver,5,3
John,18,Male,Chicago,Teacher,21:18.1,Subway,Sushi,3,41,28.19,5.39,Credit Card,No,Delayed,4,Mobile App,Regular,2,4
Michael,18,Female,Los Angeles,Teacher,42:18.1,Panda Express,Pizza,3,39,17.89,4.16,Debit Card,Yes,Delivered,3,Mobile App,Regular,5,3
Ashley,18,Male,Chicago,Doctor,30:18.1,McDonald's,Pasta,5,23,38.04,3,Wallet,No,Delivered,3,Mobile App,Regular,3,4
Michael,18,Female,San Jose,Salesperson,51:18.1,Subway,Ramen,1,34,30.61,3.57,Debit Card,No,Delivered,3,Mobile App,Regular,0,5
Michael,18,Female,Phoenix,Student,03:18.1,KFC,Sushi,4,23,14,6.18,Debit Card,Yes,Cancelled,4,Mobile App,Regular,14,4
Emily,18,Female,Los Angeles,Student,22:18.1,McDonald's,Salad,1,49,1.25,9.54,Wallet,Yes,Delivered,4,Mobile App,Regular,8,4
Ashley,18,Female,Phoenix,Designer,30:18.1,McDonald's,Pasta,3,41,27.69,4.87,Credit Card,No,Delivered,3,Mobile App,Silver,3,2
Chris,18,Female,San Diego,Salesperson,20:18.1,McDonald's,Salad,1,36,36.83,4.27,Debit Card,No,Delivered,3,Mobile App,Silver,6,4
John,18,Male,Los Angeles,Engineer,56:18.1,Subway,Salad,5,36,31.04,4.14,Cash,No,Delivered,4,Mobile App,Silver,5,5
Emily,18,Female,San Jose,Designer,21:18.1,Subway,Pizza,1,59,4.2,5.21,Debit Card,No,Delivered,4,Mobile App,Regular,13,3
Ashley,18,Female,Phoenix,Engineer,53:18.1,Chipotle,Sandwich,3,33,25.82,3.1,Wallet,Yes,Delivered,4,Mobile App,Silver,7,5
Sarah,18,Female,San Diego,Student,56:18.1,Panda Express,Burger,5,32,52.18,0,Credit Card,No,Delivered,5,Desktop Site,Silver,0,5
Emily,18,Female,Chicago,Engineer,20:18.1,KFC,Salad,1,26,44.56,2.47,Credit Card,Yes,Delivered,4,Mobile App,Regular,6,4
David,18,Male,San Jose,Engineer,57:18.1,KFC,Salad,5,34,25.59,2.4,Debit Card,No,Delivered,2,Mobile App,Regular,1,4
Chris,18,Female,New York,Salesperson,33:18.1,McDonald's,Burger,1,26,15.79,4.7,Debit Card,No,Delivered,2,Mobile App,Gold,11,5
John,18,Female,San Jose,Designer,37:18.1,Panda Express,Burger,1,43,32.1,0,Wallet,No,Delivered,1,Mobile App,Regular,0,4
Chris,18,Male,Los Angeles,Student,03:18.1,McDonald's,Salad,1,47,36.6,0.24,Credit Card,Yes,Delivered,3,Mobile App,Platinum,8,5
David,18,Female,Chicago,Teacher,46:18.1,McDonald's,Pizza,1,35,24.54,6.19,Credit Card,Yes,Delivered,5,Desktop Site,Regular,11,4
Emily,18,Female,Chicago,Student,17:18.1,McDonald's,Pizza,3,47,52.13,0.1,Debit Card,No,Delivered,3,Mobile App,Silver,1,3
Emily,18,Female,San Diego,Salesperson,01:18.1,McDonald's,Sushi,2,14,39.79,2.19,UPI,No,Delivered,4,Mobile App,Silver,4,5
David,18,Male,San Diego,Student,20:18.1,Taco Bell,Sandwich,3,36,31.19,5.14,Credit Card,No,Delivered,4,Mobile App,Regular,5,5
Daniel,18,Female,San Jose,Student,46:18.1,Subway,Ramen,5,36,4.26,4.83,Credit Card,No,Delivered,4,Mobile App,Regular,11,4
Ashley,18,Male,Phoenix,Teacher,39:18.1,Wendy's,Pizza,1,21,28.87,3.24,Wallet,No,Delivered,3,Mobile App,Regular,7,4
David,18,Female,Phoenix,Doctor,08:18.1,McDonald's,Pasta,1,46,39.76,2.03,Debit Card,No,Delivered,4,Mobile App,Regular,1,4
Jessica,18,Female,Chicago,Doctor,41:18.1,Chipotle,Pizza,5,19,5.77,8.15,Credit Card,No,Delivered,3,Mobile App,Regular,7,3
Michael,18,Male,New York,Salesperson,22:18.1,Chipotle,Salad,1,33,33.81,4.48,Wallet,No,Delivered,4,Desktop Site,Regular,11,4
David,18,Female,San Diego,Salesperson,41:18.1,Burger King,Sushi,2,41,16.27,5.23,Credit Card,No,Delivered,4,Mobile App,Silver,12,5
Sarah,18,Female,San Jose,Doctor,42:18.1,Chipotle,Pizza,3,42,28.98,2.53,Credit Card,No,Delivered,4,Mobile App,Regular,9,2
Michael,18,Male,Houston,Teacher,26:18.1,Chipotle,Tacos,5,39,30.2,4.95,Credit Card,No,Delivered,3,Mobile App,Platinum,4,5
Ashley,18,Female,New York,Designer,08:18.1,Taco Bell,Sandwich,1,51,-6.57,0.52,Credit Card,Yes,Delayed,3,Mobile App,Regular,9,2
Daniel,18,Male,Dallas,Salesperson,13:18.1,Taco Bell,Sandwich,5,40,14.56,7.4,Credit Card,Yes,Delivered,4,Mobile App,Regular,11,4
Michael,18,Male,Phoenix,Driver,59:18.1,McDonald's,Pasta,5,21,36.16,6.96,Cash,No,Delivered,1,Mobile App,Silver,5,5
David,18,Male,Chicago,Doctor,51:18.1,McDonald's,Pizza,4,30,13.96,2.81,Debit Card,No,Cancelled,4,Mobile App,Silver,11,4
Chris,18,Male,New York,Engineer,30:18.1,Burger King,Sushi,2,26,24.4,5.88,Credit Card,No,Delayed,2,Mobile App,Regular,4,3
Ashley,18,Male,Chicago,Engineer,37:18.1,Wendy's,Sushi,4,26,19.45,3.91,Debit Card,No,Cancelled,5,Desktop Site,Regular,3,4
David,18,Male,Phoenix,Student,23:18.1,McDonald's,Pasta,2,41,49.91,0.66,Credit Card,No,Delivered,4,Mobile App,Regular,12,3
John,18,Female,San Diego,Engineer,01:18.1,McDonald's,Salad,2,35,37.63,6.44,Credit Card,No,Delivered,3,Mobile App,Regular,0,3
Daniel,18,Male,San Jose,Teacher,49:18.1,McDonald's,Sandwich,2,53,40.33,4.29,Debit Card,No,Delivered,4,Desktop Site,Regular,1,5
Sarah,18,Female,New York,Teacher,37:18.1,KFC,Sushi,2,28,13.14,5.75,Credit Card,No,Delivered,1,Desktop Site,Regular,13,3
Laura,18,Female,New York,Doctor,55:18.1,McDonald's,Sushi,2,28,28.54,3.43,Credit Card,No,Delivered,5,Mobile App,Silver,0,4
Michael,18,Male,San Diego,Teacher,48:18.1,KFC,Burger,3,39,26.46,2.09,Wallet,Yes,Delivered,4,Mobile App,Regular,9,5
Chris,18,Male,Phoenix,Salesperson,27:18.1,Chipotle,Burger,5,33,34.4,4.85,Credit Card,Yes,Cancelled,4,Mobile App,Silver,0,2
Ashley,18,Female,Phoenix,Teacher,41:18.1,McDonald's,Sushi,5,35,14.68,5.49,Credit Card,Yes,Delivered,4,Desktop Site,Regular,0,5
Chris,18,Female,San Jose,Teacher,16:18.1,Chipotle,Salad,3,37,31.17,3.74,Wallet,No,Delivered,4,Mobile App,Platinum,2,3
Daniel,18,Female,Los Angeles,Teacher,32:18.1,Chipotle,Sandwich,3,50,40.68,1.83,UPI,No,Delivered,4,Mobile App,Regular,8,5
Daniel,18,Female,Los Angeles,Student,14:18.1,McDonald's,Burger,5,27,30.46,1.55,Cash,No,Delivered,3,Mobile App,Regular,16,4
Ashley,18,Male,Dallas,Doctor,41:18.1,Subway,Pasta,4,30,2.73,0,Wallet,No,Delivered,4,Desktop Site,Regular,11,4
Daniel,18,Male,Houston,Salesperson,24:18.1,Wendy's,Tacos,4,61,32.13,5.5,Credit Card,No,Delivered,3,Mobile App,Regular,0,3
John,18,Female,Houston,Salesperson,55:18.1,KFC,Pizza,4,37,26.52,3.27,Debit Card,No,Delivered,3,Mobile App,Platinum,2,1
Ashley,18,Male,Houston,Salesperson,06:18.1,McDonald's,Ramen,3,43,15.61,7.27,Credit Card,No,Delivered,3,Desktop Site,Silver,5,2
John,18,Female,Dallas,Engineer,33:18.1,McDonald's,Burger,2,19,30.49,7.07,Wallet,Yes,Delivered,3,Mobile App,Regular,7,4
Chris,18,Female,Dallas,Student,01:18.1,McDonald's,Sushi,1,29,34.15,4.31,UPI,No,Cancelled,4,Mobile App,Silver,3,4
Jessica,18,Female,Los Angeles,Engineer,57:18.1,Chipotle,Tacos,2,29,25.85,0.11,UPI,No,Delivered,3,Mobile App,Silver,6,4
Ashley,18,Female,San Diego,Teacher,21:18.1,Subway,Ramen,3,45,22.05,1.75,UPI,Yes,Delivered,4,Mobile App,Regular,7,4
Daniel,18,Male,San Diego,Driver,14:18.1,Chipotle,Pasta,1,36,27.05,5.9,Credit Card,Yes,Delivered,4,Desktop Site,Regular,0,5
Sarah,18,Female,Dallas,Engineer,22:18.1,KFC,Sushi,1,18,15.38,5.45,Wallet,Yes,Delivered,3,Mobile App,Silver,2,4
Chris,18,Male,Chicago,Engineer,53:18.1,Taco Bell,Sandwich,1,41,33.89,0,Credit Card,No,Delivered,4,Mobile App,Gold,4,3
Ashley,18,Male,Houston,Doctor,53:18.1,Chipotle,Burger,4,29,12.55,6.11,Credit Card,No,Delivered,5,Mobile App,Regular,5,4
Michael,18,Female,Dallas,Student,56:18.1,Panda Express,Burger,5,38,42.5,4.01,UPI,Yes,Delivered,3,Mobile App,Silver,0,2
Sarah,18,Female,Phoenix,Designer,08:18.1,Subway,Burger,1,20,32.35,8.28,Credit Card,No,Delivered,3,Mobile App,Regular,4,4
Michael,18,Male,Phoenix,Doctor,22:18.1,Chipotle,Salad,2,33,10.69,2.8,Debit Card,No,Delivered,3,Mobile App,Silver,9,3
David,18,Female,San Diego,Doctor,41:18.1,Panda Express,Burger,1,45,14.42,6.99,Debit Card,Yes,Delivered,4,Mobile App,Silver,15,4
Chris,18,Female,Dallas,Designer,22:18.1,Subway,Sushi,2,25,29.89,1.62,UPI,No,Delivered,1,Mobile App,Gold,0,5
Chris,18,Female,Phoenix,Engineer,23:18.1,Wendy's,Pizza,4,21,27.26,0.81,Credit Card,No,Delivered,4,Mobile App,Platinum,12,4
Jessica,18,Female,San Jose,Salesperson,55:18.1,Chipotle,Burger,2,31,20.71,1.19,Wallet,No,Delivered,4,Mobile App,Regular,0,3
Michael,18,Female,San Jose,Salesperson,46:18.1,McDonald's,Sandwich,5,51,43.9,3.68,Credit Card,Yes,Delivered,4,Mobile App,Regular,3,4
Daniel,18,Male,New York,Salesperson,18:18.1,McDonald's,Burger,4,23,35.74,12.07,Credit Card,No,Delivered,3,Desktop Site,Silver,8,4
Jessica,18,Female,San Diego,Doctor,34:18.1,Chipotle,Ramen,2,59,37.73,5.91,Debit Card,No,Delivered,1,Mobile App,Regular,8,5
Emily,18,Female,Phoenix,Designer,44:18.1,Chipotle,Pasta,3,53,9.77,8.94,Debit Card,No,Delivered,4,Mobile App,Gold,7,4
Ashley,18,Female,Houston,Doctor,55:18.1,Chipotle,Burger,5,17,8.13,5.65,Debit Card,No,Delivered,4,Mobile App,Silver,0,3
Daniel,18,Female,Los Angeles,Engineer,52:18.1,McDonald's,Salad,1,55,32.63,5.29,Wallet,No,Delivered,3,Mobile App,Silver,5,4
Daniel,18,Female,Houston,Student,40:18.2,Burger King,Sushi,1,20,13.74,7.13,UPI,Yes,Delivered,4,Mobile App,Silver,0,4
Daniel,18,Female,Los Angeles,Doctor,31:18.2,McDonald's,Sandwich,5,53,43.11,6.1,Cash,Yes,Delivered,4,Mobile App,Silver,0,4
Daniel,18,Male,San Jose,Student,55:18.2,Chipotle,Pizza,3,23,30.96,6.56,Credit Card,No,Delivered,5,Mobile App,Gold,6,1
Sarah,18,Female,Phoenix,Teacher,33:18.2,KFC,Ramen,3,6,12.64,2.55,Credit Card,Yes,Cancelled,4,Mobile App,Gold,0,5
David,18,Female,New York,Teacher,15:18.2,Chipotle,Sandwich,2,16,38.01,6.06,Wallet,Yes,Cancelled,5,Mobile App,Regular,7,3
Emily,18,Female,San Jose,Salesperson,44:18.2,McDonald's,Burger,3,27,32.97,5.16,Credit Card,Yes,Delivered,3,Mobile App,Regular,2,4
Chris,18,Male,New York,Engineer,57:18.2,Chipotle,Sandwich,5,22,28.44,4.51,UPI,No,Cancelled,4,Mobile App,Regular,2,4
John,18,Male,Houston,Engineer,50:18.2,Chipotle,Pasta,5,32,-1.36,4.72,Cash,No,Delivered,5,Desktop Site,Regular,15,5
Jessica,18,Female,San Diego,Designer,59:18.2,Wendy's,Burger,2,32,41.53,0.68,Wallet,No,Delivered,2,Mobile App,Regular,15,5
Michael,18,Female,Los Angeles,Doctor,17:18.2,Chipotle,Salad,5,24,32.3,3.7,Wallet,Yes,Delivered,3,Mobile App,Regular,5,4
Michael,18,Male,Dallas,Driver,18:18.2,Subway,Sandwich,4,48,21.78,5.97,Credit Card,Yes,Delivered,3,Mobile App,Regular,11,4
John,18,Male,San Jose,Teacher,45:18.2,Chipotle,Sushi,5,44,42.89,5.06,Debit Card,No,Delivered,4,Mobile App,Gold,15,4
Michael,18,Female,San Diego,Engineer,44:18.2,KFC,Pizza,2,22,61.06,1.27,Wallet,No,Delayed,3,Mobile App,Regular,0,4
Ashley,18,Female,Dallas,Doctor,24:18.2,Taco Bell,Pasta,1,39,52.7,3.22,UPI,No,Cancelled,4,Mobile App,Silver,7,4
Laura,18,Female,Los Angeles,Student,07:18.2,McDonald's,Sandwich,4,34,29.89,4.47,Credit Card,Yes,Delivered,5,Mobile App,Regular,0,4
Laura,18,Female,Los Angeles,Teacher,46:18.2,KFC,Tacos,1,44,26.96,3.61,Credit Card,No,Delivered,3,Mobile App,Regular,3,4
Sarah,18,Female,Chicago,Salesperson,11:18.2,McDonald's,Pasta,2,21,7.65,7.56,Debit Card,No,Delivered,5,Mobile App,Silver,1,3
John,18,Female,San Diego,Doctor,18:18.2,Panda Express,Pizza,3,51,23.79,7.81,Credit Card,No,Delayed,3,Mobile App,Silver,0,4
Chris,18,Male,San Jose,Student,59:18.2,Chipotle,Sushi,2,20,32.92,3.7,Credit Card,No,Cancelled,5,Mobile App,Regular,2,5
Michael,18,Female,San Jose,Engineer,52:18.2,Panda Express,Sandwich,5,29,57.93,4.08,Credit Card,No,Delivered,5,Mobile App,Regular,7,4
David,18,Female,Los Angeles,Teacher,36:18.2,Taco Bell,Sandwich,1,30,17.68,0.61,Credit Card,Yes,Delivered,4,Mobile App,Regular,17,5
David,18,Male,San Jose,Teacher,01:18.2,McDonald's,Ramen,5,16,50.13,1.95,Debit Card,No,Delivered,4,Mobile App,Regular,15,2
Ashley,18,Female,San Jose,Salesperson,04:18.2,McDonald's,Sandwich,5,39,17.47,2.41,Credit Card,Yes,Delivered,3,Mobile App,Silver,7,4
David,18,Male,Phoenix,Doctor,35:18.2,Burger King,Pasta,4,32,17.15,1.53,Wallet,Yes,Delivered,5,Mobile App,Regular,5,4
David,18,Male,New York,Engineer,58:18.2,McDonald's,Pasta,5,16,19.27,2.36,Credit Card,No,Delayed,5,Mobile App,Regular,1,4
David,18,Male,Phoenix,Doctor,15:18.2,Panda Express,Pasta,5,24,26.05,3.47,Credit Card,No,Delivered,4,Mobile App,Regular,14,4
Laura,18,Female,San Jose,Salesperson,31:18.2,McDonald's,Ramen,3,49,8.39,7.99,Credit Card,No,Delayed,4,Mobile App,Regular,13,3
David,18,Female,Los Angeles,Salesperson,13:18.2,KFC,Pasta,1,33,20.13,4.04,Credit Card,No,Delayed,4,Mobile App,Regular,11,3
Ashley,18,Female,Chicago,Student,29:18.2,Subway,Burger,5,27,45.73,4.8,Credit Card,No,Cancelled,5,Mobile App,Platinum,6,3
Daniel,18,Male,Los Angeles,Engineer,25:18.2,Subway,Sushi,3,37,49.89,1.84,Debit Card,No,Cancelled,3,Mobile App,Regular,0,5
Daniel,18,Male,Dallas,Driver,09:18.2,Wendy's,Pizza,3,34,31.49,4.82,Wallet,No,Delivered,5,Mobile App,Regular,12,4
John,18,Female,San Jose,Engineer,31:18.2,Burger King,Burger,5,26,26.53,1.64,Credit Card,No,Delivered,3,Mobile App,Regular,7,4
David,18,Female,Houston,Salesperson,13:18.2,Chipotle,Pizza,4,33,26.85,1.99,Credit Card,Yes,Delivered,5,Mobile App,Silver,0,4
Daniel,18,Female,Houston,Engineer,20:18.2,Chipotle,Pasta,3,23,36.12,2.34,Wallet,No,Delivered,4,Desktop Site,Regular,3,4
Ashley,18,Female,Dallas,Engineer,32:18.2,McDonald's,Ramen,2,43,38.45,4.74,Credit Card,No,Delivered,5,Mobile App,Silver,5,3
John,18,Male,San Jose,Salesperson,52:18.2,KFC,Burger,3,46,32.21,8.61,Credit Card,Yes,Delivered,4,Mobile App,Regular,4,4
David,18,Male,Chicago,Student,17:18.2,Wendy's,Burger,5,15,28.01,4.23,Wallet,No,Cancelled,4,Mobile App,Platinum,2,4
Sarah,18,Female,San Jose,Designer,03:18.2,McDonald's,Pasta,5,56,26.19,2.96,Debit Card,No,Delayed,2,Mobile App,Gold,9,3
Emily,18,Female,Phoenix,Teacher,57:18.2,Wendy's,Sushi,3,29,27.96,4.41,Debit Card,No,Delivered,2,Mobile App,Silver,3,3
Ashley,18,Male,New York,Student,10:18.2,McDonald's,Pizza,3,43,21.56,0.35,Wallet,No,Delivered,4,Mobile App,Silver,5,4
Jessica,18,Female,San Jose,Doctor,00:18.2,McDonald's,Burger,1,39,30.41,4.03,Wallet,Yes,Delivered,5,Mobile App,Regular,0,4
Ashley,18,Male,Los Angeles,Doctor,39:18.2,McDonald's,Sushi,1,24,31.22,1.35,Credit Card,No,Delivered,3,Mobile App,Regular,12,4
Michael,18,Female,Dallas,Designer,08:18.2,Subway,Pizza,4,22,41.44,0.39,Wallet,No,Cancelled,4,Mobile App,Regular,0,5
Ashley,18,Female,San Jose,Teacher,47:18.2,McDonald's,Burger,4,24,35.45,6.37,Debit Card,No,Delivered,4,Desktop Site,Silver,9,4
Chris,18,Female,San Diego,Salesperson,19:18.2,Chipotle,Pasta,1,38,10.99,0,Debit Card,Yes,Delivered,4,Mobile App,Gold,2,4
Michael,18,Female,Los Angeles,Teacher,01:18.2,Chipotle,Burger,5,35,24.33,8.38,Credit Card,Yes,Delivered,5,Mobile App,Silver,0,3
Chris,18,Female,Phoenix,Engineer,40:18.2,Burger King,Burger,4,42,-11.11,2.79,Debit Card,No,Delivered,3,Mobile App,Gold,2,4
Chris,18,Female,San Diego,Designer,22:18.2,KFC,Pizza,2,26,28.61,0,Credit Card,No,Delivered,3,Mobile App,Gold,7,4
Daniel,18,Male,Houston,Driver,06:18.2,KFC,Sushi,2,18,20.53,6.44,Credit Card,No,Delivered,4,Mobile App,Regular,6,3
Michael,18,Female,Houston,Engineer,31:18.2,KFC,Burger,5,34,18.28,7.81,Debit Card,No,Delivered,4,Mobile App,Regular,3,4
